id,state,body,address,level,type,statement_content,target_1,target_2,target_3,target_4,target_5,prohibited_1,prohibited_2,prohibited_3,prohibited_4,required_1,required_2,required_3,trigger_1,trigger_2,trigger_3,trigger_4,trigger_5,trigger_6,trigger_7,enforcement_1,enforcement_2,category,bill,related,date_intro,date_adopted,date_checked,progress,url_source,url_text
US-13,US,Legislature,,Federal,Legislation,N/A,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,House Resolution 1814,,3/11/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/1814/all-actions,https://www.congress.gov/bill/117th-congress/house-bill/1814/text
US-14,US,Legislature,,Federal,Legislation,N/A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity only,House Resolution 3046,,5/7/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3046/actions?r=1&s=1,https://www.congress.gov/117/bills/hr3046/BILLS-117hr3046ih.pdf
US-15,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,House Resolution 5328,,9/22/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/5328/actions,https://www.congress.gov/117/bills/hr5328/BILLS-117hr5328ih.pdf
US-16,US,Legislature,,Federal,Legislation,N/A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Race or ethnicity & sex,House Resolution 3249,,5/14/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3249/actions,https://www.congress.gov/117/bills/hr3249/BILLS-117hr3249ih.pdf
US-17,US,Legislature,,Federal,Legislation,N/A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 3754,,6/8/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3754/actions?r=1&s=1,https://www.congress.gov/bill/117th-congress/house-bill/3754/text?r=1&s=1
US-18,US,Legislature,,Federal,Legislation,N/A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 3134,S. 968,5/12/2021,,4/26/2021,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3134/actions?q=%7B%22search%22%3A%5B%22n%22%5D%7D&r=25&s=1,https://www.congress.gov/bill/117th-congress/house-bill/3134/text?r=25&s=1
US-19,US,Legislature,,Federal,Legislation,N/A,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity & sex,S. 2346,House Resolution 3179,7/14/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2346/text,https://www.congress.gov/bill/117th-congress/senate-bill/2346/text
US -20,US ,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity only,House Resolution 4923,S. 2470,8/3/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/4923/actions?r=66&s=1,https://www.congress.gov/bill/117th-congress/house-bill/4923/text?r=66&s=1
US -21,US ,Legislature,,Federal,Legislation,N/A,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Race or ethnicity only,House Resolution 5398,,9/28/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/5398/actions,https://www.congress.gov/bill/117th-congress/house-bill/5398/text
US -22,US ,Legislature,,Federal,Legislation,N/A,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity only,House Resolution 3137,,5/12/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3137/actions?r=13&s=1,https://www.congress.gov/bill/117th-congress/house-bill/3137/text?r=13&s=1
US-24,US ,Legislature,,Federal,Legislation,N/A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,S. 2792,,9/22/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2792/actions,https://www.congress.gov/bill/117th-congress/senate-bill/2792/text
US-26,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,N/A,S.3218,,11/17/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/3218/actions?r=1&s=1,https://www.congress.gov/117/bills/s3218/BILLS-117s3218is.pdf
US -27,US ,Senator Ted Cruz,,Federal,Statement,N/A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,12/15/2021,12/15/2021,4/20/2022,Enacted,,https://twitter.com/WashTimesOpEd/status/1471116595414159363?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1471116595414159363%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.chron.com%2Fpolitics%2Farticle%2FTed-Cruz-Critical-Race-Theory-book-lecture-16704450.php
UT-1,UT,Legislature,,State,Legislation,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,House Resolution 901A,,5/19/2021,5/25/2021,4/25/2022,Enacted,https://le.utah.gov/~2021Y1/bills/static/HR0901.html,https://le.utah.gov/~2021Y1/bills/static/HR0901.html
UT-2,UT,Attorney General Sean Reyes,,State,Statement,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,,,5/19/2021,5/19/2021,4/25/2022,Enacted,,https://perma.cc/QM8T-9EKQ
UT-3,UT,Utah State Board of Education,,State,Regulation,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Resolution 277-328,,3/1/2021,8/9/2021,4/25/2022,Enacted,https://adminrules.utah.gov/public/search/277-328/Current%20Rules,https://adminrules.utah.gov/public/search/277-328/Current%20Rules
UT-4,UT,Iron County Commission,"68 S 100 E Parowan, UT 84761",LocalSch,Resolution,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/1/2021,6/1/2021,4/25/2022,Enacted,https://www.stgeorgeutah.com/news/archive/2021/07/01/jmr-iron-county-commission-passes-resolution-opposing-critical-race-theory/#.YWCHBRNKh0s,https://www.stgeorgeutah.com/wp-content/uploads/2021/06/RESOLUTION-IN-SUPPORT-OF-PROHIBITING-CRT.docx.pdf)
UT-5,UT,Legislature,,State,Legislation,N/A,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Race or ethnicity, sex & more",Senate Bill 257,,2/25/2022,,4/25/2022,Rejected,https://le.utah.gov/~2022/bills/static/SB0257.html,https://le.utah.gov/~2022/bills/sbillint/SB0257.pdf
UT-6,UT,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,House Bill 234,,1/25/2022,,4/25/2022,Rejected,https://le.utah.gov/~2022/bills/static/HB0234.html,https://le.utah.gov/~2022/bills/hbillint/HB0234S01.pdf
VA-1,VA,Amherst County School Board,"153 Washington St Amherst, VA 24521",LocalSch,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,,,6/1/2021,6/1/2021,4/25/2022,Enacted,https://go.boarddocs.com/vsba/apsva/Board.nsf/goto?open&id=C2FHMG492948,https://perma.cc/SZ62-WMBF
VA-2,VA,Chesterfield County School Board Chairman Ryan Harter,"9900 Krause Rd, Chesterfield, VA 23832",LocalSch,Statement,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/1/2021,6/1/2021,4/25/2022,Enacted,https://www.chesterfieldobserver.com/articles/school-board-chair-critical-race-theory-isnt-part-of-ccps-curriculum/,https://go.boarddocs.com/vsba/chesterfield/Board.nsf/files/C5SNMZ5B9EF1/$file/MINUTES%20-%202021.06.01%20Business%20Meeting.pdf
VA-3,VA,Botetourt County School Board,"145 Eagles Nest Dr, Eagle Rock, VA 24085",LocalSch,Statement,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,7/8/2021,7/8/2021,4/25/2022,Enacted,https://roanoke.com/news/local/education/botetourt-school-board-addresses-race-education-and-treatment-of-transgender-students/article_396c0ac8-e055-11eb-8395-8b05153b76b8.html,https://perma.cc/3CUR-BCYJ
VA-4,VA,Stafford County School Board,"31 Stafford Ave, Stafford, VA 22554",LocalSch,Resolution,CRT Not Taught,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity only,,,9/21/2021,9/21/2021,4/25/2022,Enacted,https://staffordcountyva.gov/government/elected_and_appointed_officials/boards_and_commissions/agendas_and_minutes.php,https://civicclerk.blob.core.windows.net/stream/STAFFORDCOVA/c7e8d06e-72d3-4633-8642-18fdd342aa1e.pdf?sv=2015-12-11&sr=b&sig=eNbrmvCjMHKMxTJLsX2I%2FngeSBDTrGifkoshpAItcfI%3D&st=2021-09-21T16%3A57%3A06Z&se=2022-09-21T17%3A02%3A06Z&sp=r&rscc=no-cache&rsct=application%2Fpdf
VA-5,VA,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 7001,,8/3/2021,8/10/2021,4/25/2022,Enacted,https://lis.virginia.gov/cgi-bin/legp604.exe?213+sum+HB7001,https://lis.virginia.gov/cgi-bin/legp604.exe?213+ful+HB7001ER+pdf
VA-6,VA,Prince George County Public Schools,"PO Box 400 Prince George, VA 23875",LocalSch,Resolution,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,7/14/2021,7/14/2021,12/17/2021,Enacted,https://go.boarddocs.com/mabe/pgcps/Board.nsf/Public,https://www.pgs.k12.va.us/ourpages/auto/2021/7/27/58776591/Synopsis.pdf
VA-7,VA,Spotsylvania County Board,"8020 River Stone Dr, Fredericksburg, VA 22407",LocalSch,Resolution,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,,,7/26/2021,7/26/2021,12/17/2021,Enacted,https://go.boarddocs.com/vsba/scs/Board.nsf/Public,https://go.boarddocs.com/vsba/scs/Board.nsf/Public
VA-8,VA,Virginia Beach City Public Schools District,"2512 George Mason Dr, Virginia Beach, VA 23456",LocalSch,Resolution,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,10/12/2021,,3/5/2022,Rejected,https://www.vbschools.com/common/pages/DisplayFile.aspx?itemId=50517155,https://www.vbschools.com/common/pages/DisplayFile.aspx?itemId=50517155
VA-9,VA,Governor Glenn Youngkin,,State,Exec directive,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",,,1/15/2022,1/15/2022,3/13/2022,Enacted,https://www.governor.virginia.gov/executive-actions/executive-ordersdirectives/executive-action-title-918432-en.html,"https://www.governor.virginia.gov/media/governorvirginiagov/governor-of-virginia/pdf/74---eo/74---eo/EO-1---ENDING-THE-USE-OF-INHERENTLY-DIVISIVE-CONCEPTS,-INCLUDING-CRITICAL-RACE-THEORY,-AND-RESTORING-EXCELLEN.pdf"
VA -12,VA ,Legislature,,State,Legislation,Ê,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Bill 781,,1/11/2022,,4/25/2022,Expired or Withdrawn,https://lis.virginia.gov/cgi-bin/legp604.exe?221+sum+HB781,https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB781+pdf
VA-13,VA,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Bill 787,,1/11/2022,,4/25/2022,Pending,https://lis.virginia.gov/cgi-bin/legp604.exe?221+sum+HB787,0
VA-14,VA,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 1068,Senate Bill 570,1/12/2022,,4/25/2022,Expired or Withdrawn,https://lis.virginia.gov/cgi-bin/legp604.exe?ses=221&typ=bil&val=hb1068,https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB1068+pdf
VA-16,VA,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 1126,,1/12/2022,,4/25/2022,Expired or Withdrawn,https://lis.virginia.gov/cgi-bin/legp604.exe?ses=221&typ=bil&val=hb1126,https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB1126+pdf
VA-17,VA,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 977,,1/12/2022,,4/25/2022,Expired or Withdrawn,https://lis.virginia.gov/cgi-bin/legp604.exe?ses=221&typ=bil&val=hb977,https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB977+pdf
VA -18,VA ,York County Board of Supervisors,"224 Ballard St, Yorktown, VA 23690",LocalOth,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,10/18/2022,,4/25/2022,Pending,,https://s3.documentcloud.org/documents/21116887/revised-york-county-board-of-supervisors-resolution.pdf
VA-19,VA,York County Board of Supervisors,"224 Ballard St, Yorktown, VA 23690",LocalOth,Resolution,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity only,,,10/5/2022,,4/25/2022,Pending,,https://www.yorkcounty.gov/AgendaCenter/ViewFile/Minutes/_10052021-771
VA -20,VA ,Governor Youngkin,,State,Policy,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,,,1/24/2022,1/24/2022,4/20/2022,Enacted,https://www.newsweek.com/glenn-youngkin-sets-tip-line-parents-report-crt-despite-not-being-curriculum-1672741,0
VT-1,VT,Springfield School Board,"60 Park St 3rd Floor, Springfield, VT 05156",LocalSch,Statement,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,9/23/2021,,4/25/2022,Rejected,https://www.eagletimes.com/news/a-critical-conversation-board-community-voices-opposition-to-crt-resolution/article_7e9bcf1e-e594-5f51-a61e-c2358155e4b4.html,https://4.files.edl.io/44a7/09/29/21/194643-70beeac4-1af5-426e-8fd6-fb85cddecd0a.pdf
WA-2,WA,Peninsula School District,"14015 62ND AVE NW GIG HARBOR, WA",LocalSch,Resolution,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,7/22/2021,7/22/2021,4/25/2022,Enacted,,https://perma.cc/679Z-EWAL
WA-3,WA,South Kitsap School Board ,"2689 Hoover Ave SE, Port Orchard, WA 98366",LocalSch,Resolution,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,6/25/2021,,4/25/2022,Rejected,,https://epe.brightspotcdn.com/64/05/197ce36b49168a0284da56938435/crt-resolution.pdf
WA-4,WA,Chehalis School District,"310 SW 16th St, Chehalis, WA 98532",LocalSch,Statement,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/15/2021,6/15/2021,4/25/2022,Enacted,https://chehalisschools.org/wp-content/uploads/2021/07/Minutes-2021_6_15.pdf,https://app.eduportal.com/documents/view/797110
WI-1,WI,Legislature,,State,Legislation,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Race or ethnicity & sex,Senate Bill 411,,6/10/2021,,4/25/2022,Expired or Withdrawn,https://docs.legis.wisconsin.gov/2021/proposals/reg/sen/bill/sb411,https://docs.legis.wisconsin.gov/2021/related/proposals/sb411
WI-2,WI,Burlington Area School District,"209 Wainwright Avenue, Burlington, WI 53105",LocalSch,Resolution,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,5/24/2021,,4/25/2022,Pending,https://www.wisconsinrightnow.com/2021/05/24/critical-race-theory-burlington/,https://go.boarddocs.com/wi/basdwi/Board.nsf/Public
WI-3,WI,Germantown School District,"N104W13840 Donges Bay Rd, Germantown, WI 53022",LocalSch,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,4/12/2021,,4/25/2022,Rejected,https://perma.cc/YD8K-94U4,https://perma.cc/83A3-AHPZ
WI-4,WI,Elmbrook School District,"3555 North Calhoun Road, Brookfield, WI 53005",LocalSch,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,,,5/25/2021,6/10/2021,4/25/2022,Enacted,https://www.jsonline.com/story/communities/west/news/brookfield/2021/06/10/elmbrook-school-district-equity-principles-removed-strategy-plan/7594612002/,https://go.boarddocs.com/wi/elmbrook/Board.nsf/Public
WI-5,WI,Legislature,,State,Legislation,N/A,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Race or ethnicity & sex,Assembly Bill 414,,6/25/2021,,4/25/2022,Rejected,https://docs.legis.wisconsin.gov/2021/proposals/reg/asm/bill/ab414,https://docs.legis.wisconsin.gov/2021/related/proposals/ab414
WI-6,WI,Don Pridemore -  Hartford Jt. 1 School District Board of Education,"402 W. Sumner Street Hartford, WI 53027",LocalSch,Statement,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,7/28/2021,8/4/2021,4/25/2022,Enacted,https://www.hjt1.org/sites/default/files/public/files/documents/uncategorized/board-letter-curriculum-clarification-27e1559bc13793d3dc70c13ce125c409.pdf,https://www.hjt1.org/sites/default/files/public/files/documents/uncategorized/board-letter-curriculum-clarification-27e1559bc13793d3dc70c13ce125c409.pdf
WI-7,WI,Washington County Executive Committee,"432 East Washington Street Suite 3029, West Bend, WI 53095",LocalOth,Resolution,CRT Not Taught,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,,,7/21/2021,9/9/2021,4/25/2022,Enacted,https://www.jsonline.com/story/communities/northwest/news/germantown/2021/08/17/county-officials-vote-resolution-what-can-taught-race/8125245002/,0
WI-8,WI,Legislature,,State,Legislation,N/A,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Race or ethnicity & sex,Senate Bill 409,Assembly Bill 413,6/10/2021,,4/25/2022,Rejected,https://docs.legis.wisconsin.gov/2021/proposals/reg/sen/bill/sb409,https://docs.legis.wisconsin.gov/2021/related/proposals/sb409
WI-11,WI,Legislature,,State,Legislation,N/A,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Race or ethnicity & sex,Senate Bill 410,,6/10/2021,,4/25/2022,Expired or Withdrawn,https://docs.legis.wisconsin.gov/2021/proposals/reg/sen/bill/sb410,https://docs.legis.wisconsin.gov/2021/related/proposals/sb410.pdf
WI-12,WI,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Assembly Bill 488,Senate Bill 463,8/4/2021,,4/25/2022,Expired or Withdrawn,https://docs.legis.wisconsin.gov/2021/proposals/ab488,https://docs.legis.wisconsin.gov/2021/related/proposals/ab488
WI-13,WI,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Senate Bill 463,Assembly Bill 488,7/21/2021,,4/25/2022,Rejected,https://docs.legis.wisconsin.gov/2021/proposals/sb463,https://docs.legis.wisconsin.gov/2021/related/proposals/sb463
WI-14,WI,Waukesha School District ,"222 Maple Ave, Waukesha, WI 53186",LocalSch,Policy Change,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,,,8/20/2021,8/20/2021,4/25/2022,Enacted,,https://drive.google.com/file/d/1Hg7pyzj9PZI9et1xlKxjQi0K7wTrSYCs/view
WI-15,WI,Arrowhead Union High School Dist.,"700 North Ave Hartland, WI 53029-1143",LocalSch,Policy Change,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,Policy 333,,10/20/2021,10/20/2021,4/25/2022,Enacted,,https://www.arrowheadschools.org/cms_files/resources/Pol300.pdf
